42,A4,117227,B3,14,C2,D3,E4,F0,G1,0,0,45,H0,SMALL
46,A2,377401,B1,9,C1,D7,E1,F0,G0,0,1902,70,H10,LARGE
34,A4,167063,B1,9,C0,D12,E3,F0,G0,0,0,40,H0,SMALL
43,A2,253759,B5,10,C1,D10,E2,F1,G1,0,0,40,H0,SMALL
42,A2,183096,B5,10,C2,D1,E3,F0,G1,0,0,40,H0,SMALL
31,A2,269654,B0,13,C0,D5,E0,F0,G0,0,0,48,H0,SMALL
70,?,293076,B5,10,C1,?,E1,F0,G0,0,0,30,H0,SMALL
32,A2,34104,B5,10,C1,D1,E1,F0,G0,0,0,40,H0,SMALL
46,A3,80057,B1,9,C1,D0,E1,F0,G0,0,0,40,H11,LARGE
42,A6,369781,B8,4,C2,D6,E4,F0,G0,0,0,25,H0,SMALL
21,A2,223811,B7,11,C0,D1,E3,F0,G0,0,0,40,H0,SMALL
24,A2,163053,B0,13,C0,D5,E0,F0,G1,0,0,40,H0,SMALL
23,A2,189461,B1,9,C0,D5,E5,F0,G0,0,0,55,H0,SMALL
50,A4,145166,B3,14,C1,D3,E1,F0,G0,7298,0,40,H0,LARGE
37,A2,86310,B5,10,C2,D0,E4,F0,G1,0,0,45,H0,SMALL
19,?,263224,B2,7,C0,?,E4,F0,G1,0,0,30,H0,SMALL
44,A3,280362,B6,12,C1,D6,E1,F0,G0,0,0,40,H0,LARGE
29,A2,301031,B1,9,C1,D7,E1,F1,G0,0,0,40,H0,SMALL
30,A2,74966,B7,11,C1,D0,E2,F0,G1,0,0,24,H0,SMALL
36,A2,254493,B5,10,C1,D5,E1,F0,G0,0,0,44,H0,SMALL
49,A1,204241,B0,13,C0,D5,E0,F0,G0,0,0,45,H0,SMALL
29,A2,225024,B1,9,C2,D6,E0,F0,G0,0,0,40,H0,SMALL
45,A4,148222,B1,9,C0,D0,E0,F1,G1,0,0,40,H0,SMALL
75,A0,113868,B9,16,C1,D3,E1,F1,G0,0,0,20,H0,LARGE
42,A2,132633,B1,9,C0,D14,E0,F0,G1,0,0,40,?,SMALL
37,A2,44780,B6,12,C2,D1,E0,F0,G1,0,0,40,H0,SMALL
51,A2,86373,B0,13,C1,D9,E1,F0,G0,0,0,25,H0,SMALL
61,A4,176753,B1,9,C1,D8,E1,F0,G0,0,0,48,H0,SMALL
33,A2,164707,B6,12,C0,D1,E4,F0,G1,2174,0,55,?,SMALL
50,A4,370733,B1,9,C1,D0,E1,F1,G0,0,0,40,H0,SMALL
59,A2,216851,B1,9,C0,D9,E0,F0,G0,0,0,40,H0,SMALL
25,A2,137951,B1,9,C0,D0,E4,F0,G1,0,0,30,H0,SMALL
22,A2,185279,B1,9,C0,D2,E3,F0,G0,0,0,16,H0,SMALL
56,A2,159724,B5,10,C1,D7,E1,F0,G0,0,0,40,H0,LARGE
44,A2,103233,B0,13,C0,D0,E4,F1,G1,0,0,40,H0,SMALL
35,A2,63509,B7,11,C1,D6,E1,F0,G0,0,0,50,H0,SMALL
57,A2,174353,B1,9,C0,D1,E0,F0,G0,0,0,40,H0,SMALL
47,A1,168109,B1,9,C1,D8,E1,F0,G0,15024,0,50,H0,LARGE
27,A2,159724,B0,13,C0,D1,E0,F0,G1,0,0,40,H0,SMALL
50,A1,105010,B1,9,C1,D8,E1,F0,G0,0,2051,20,H0,SMALL
30,A2,179112,B0,13,C0,D3,E3,F1,G0,0,0,40,?,SMALL
46,A2,364913,B2,7,C1,D7,E1,F1,G0,0,0,40,H0,SMALL
48,A6,155664,B10,15,C1,D3,E1,F0,G0,0,0,60,H0,LARGE
61,A2,230568,B0,13,C2,D0,E0,F0,G0,0,0,40,H0,LARGE
33,A2,86492,B1,9,C0,D7,E0,F0,G0,0,0,87,H0,SMALL
40,A2,71305,B1,9,C1,D4,E1,F1,G0,0,0,40,H0,SMALL
58,A6,189933,B5,10,C1,D1,E1,F0,G0,0,0,65,H0,LARGE
46,A6,191978,B3,14,C1,D1,E1,F0,G0,0,2392,50,H0,LARGE
35,A2,38948,B5,10,C1,D3,E1,F0,G0,0,0,40,H0,LARGE
51,A6,139127,B5,10,C2,D1,E4,F0,G1,0,0,50,H0,SMALL
37,A2,301568,B15,8,C0,D4,E3,F0,G1,0,0,40,H0,SMALL
64,A2,149044,B3,14,C1,D3,E1,F2,G0,0,2057,60,H28,SMALL
41,A2,197344,B1,9,C0,D6,E0,F0,G0,0,0,54,H0,SMALL
18,A2,32244,B2,7,C0,D2,E3,F0,G0,594,0,30,H0,SMALL
44,A1,315406,B2,7,C1,D8,E1,F0,G0,0,0,88,H0,SMALL
41,A0,47170,B0,13,C1,D3,E2,F3,G1,0,0,48,H0,LARGE
33,A0,208785,B5,10,C4,D3,E0,F0,G0,10520,0,40,H0,LARGE
37,A2,196338,B4,5,C4,D14,E4,F0,G1,0,0,16,H5,SMALL
34,A2,269243,B5,10,C0,D0,E3,F0,G1,0,0,40,H0,SMALL
24,A3,215115,B0,13,C0,D10,E3,F0,G1,0,0,40,?,SMALL
20,A2,117767,B5,10,C0,D2,E3,F0,G0,0,0,40,H0,SMALL
38,A2,176101,B0,13,C1,D1,E1,F0,G0,0,0,40,H0,SMALL
28,A2,138283,B7,11,C0,D4,E0,F0,G1,0,0,40,H0,SMALL
20,A1,132320,B1,9,C0,D7,E3,F0,G0,0,0,45,H0,SMALL
22,A3,471452,B0,13,C0,D10,E3,F0,G0,0,0,8,H0,SMALL
55,A2,147653,B0,13,C2,D0,E4,F0,G1,0,0,73,H0,SMALL
20,A2,49179,B5,10,C0,D3,E0,F0,G0,0,0,35,H0,SMALL
26,A2,174921,B0,13,C0,D3,E0,F0,G1,0,0,40,H0,SMALL
20,A6,95997,B1,9,C0,D8,E3,F0,G0,0,0,70,H0,SMALL
40,A2,247245,B4,5,C2,D4,E0,F0,G1,0,0,40,H0,SMALL
33,A2,67072,B1,9,C1,D5,E1,F0,G0,0,0,50,H0,LARGE
54,?,95329,B5,10,C2,?,E3,F0,G0,0,0,50,H0,SMALL
24,A2,107882,B1,9,C0,D5,E0,F0,G1,0,0,40,H0,SMALL
25,A2,241825,B5,10,C0,D1,E3,F0,G0,0,0,46,H0,SMALL
18,A2,79443,B2,7,C0,D4,E3,F0,G0,0,0,8,H0,SMALL
49,A1,233059,B1,9,C1,D6,E1,F0,G0,0,0,60,H0,SMALL
17,A2,226980,B15,8,C0,D2,E3,F0,G0,0,0,17,H0,SMALL
34,A1,181087,B7,11,C1,D6,E1,F0,G0,0,0,45,H0,SMALL
37,A2,305597,B0,13,C1,D3,E1,F0,G0,0,0,45,H0,LARGE
49,A3,311671,B5,10,C1,D1,E1,F0,G0,0,0,40,H0,LARGE
74,A2,129879,B1,9,C6,D0,E0,F0,G1,15831,0,40,H0,LARGE
37,A2,83375,B1,9,C2,D8,E0,F0,G0,0,0,40,H0,SMALL
20,A2,115824,B2,7,C1,D2,E1,F0,G0,0,1573,40,H0,SMALL
40,A2,141657,B1,9,C1,D1,E2,F0,G1,0,0,35,H0,LARGE
34,A2,50276,B0,13,C0,D5,E0,F0,G0,27828,0,40,H0,LARGE
30,A2,177216,B10,15,C1,D3,E1,F1,G0,0,1740,40,H22,SMALL
44,A2,228057,B1,9,C4,D0,E0,F0,G1,0,0,40,H7,SMALL
40,A2,222848,B12,6,C1,D4,E2,F1,G1,0,0,32,H0,SMALL
58,A2,121111,B1,9,C1,D5,E2,F0,G1,0,0,40,H35,SMALL
44,A2,298885,B1,9,C1,D6,E1,F0,G0,0,0,40,H0,SMALL
42,A2,149909,B5,10,C1,D5,E1,F0,G0,0,0,25,H0,LARGE
39,A2,387430,B1,9,C0,D4,E0,F0,G0,0,0,18,H0,SMALL
19,A2,121972,B1,9,C0,D4,E3,F1,G0,0,0,40,H0,SMALL
41,A2,280167,B3,14,C1,D1,E1,F0,G0,15024,0,70,H0,LARGE
29,A0,191355,B3,14,C0,D3,E0,F0,G0,0,0,40,H0,SMALL
34,A3,112115,B5,10,C0,D6,E5,F0,G0,0,0,40,H0,SMALL
38,?,104094,B5,10,C1,?,E1,F0,G0,0,0,15,H0,SMALL
27,A2,211032,B14,1,C1,D8,E5,F0,G0,41310,0,24,H5,SMALL
54,A2,199307,B5,10,C2,D6,E4,F0,G1,0,0,48,H0,SMALL
40,A2,205175,B1,9,C6,D9,E4,F1,G1,0,0,37,H0,SMALL
19,A2,257750,B5,10,C0,D5,E5,F0,G1,0,0,25,H0,SMALL
17,A2,191260,B2,7,C0,D4,E3,F0,G0,594,0,10,H0,SMALL
33,A2,342730,B5,10,C1,D5,E1,F0,G0,0,0,52,H0,SMALL
80,A2,249983,B8,4,C6,D4,E0,F0,G1,0,0,24,H0,SMALL
24,A1,161508,B1,9,C0,D6,E3,F0,G0,0,0,50,H0,SMALL
28,A2,338376,B0,13,C0,D3,E3,F0,G0,0,0,40,H0,SMALL
55,A2,334308,B1,9,C1,D1,E2,F0,G1,0,0,30,H0,LARGE
21,A2,133471,B5,10,C0,D1,E3,F0,G0,0,0,40,H0,SMALL
51,A2,129177,B1,9,C2,D0,E0,F0,G1,0,0,38,H0,SMALL
19,A2,178811,B1,9,C0,D9,E3,F1,G1,0,0,40,H0,SMALL
42,A2,178537,B1,9,C0,D4,E0,F0,G1,0,0,24,H0,SMALL
60,A1,235535,B1,9,C1,D1,E1,F0,G0,0,0,48,H0,SMALL
20,?,298155,B5,10,C0,?,E3,F1,G1,0,0,40,H0,SMALL
51,A2,145114,B1,9,C2,D0,E0,F0,G1,0,0,40,H0,SMALL
21,A2,194096,B5,10,C0,D4,E3,F0,G1,0,0,40,H0,SMALL
37,A0,191779,B5,10,C1,D6,E1,F0,G0,0,0,40,H0,SMALL
26,A2,159732,B1,9,C0,D9,E0,F0,G0,0,0,52,H0,SMALL
42,A3,170230,B3,14,C0,D1,E0,F0,G1,14084,0,60,H0,LARGE
40,A2,104719,B5,10,C1,D2,E1,F0,G0,0,0,40,H0,SMALL
55,A2,163083,B3,14,C1,D3,E1,F0,G0,0,0,40,H0,LARGE
33,A2,403552,B1,9,C0,D4,E0,F1,G0,0,0,32,H0,SMALL
62,A2,218009,B1,9,C1,D7,E1,F0,G0,0,1977,60,H0,LARGE
47,A2,179313,B12,6,C2,D5,E4,F0,G1,0,0,30,H0,SMALL
26,A2,51961,B15,8,C0,D5,E5,F1,G0,0,0,51,H0,SMALL
59,A2,426001,B1,9,C3,D0,E4,F0,G1,0,0,20,H7,SMALL
70,A4,176493,B5,10,C6,D0,E0,F0,G1,0,0,17,H0,SMALL
26,A2,124068,B5,10,C0,D0,E0,F0,G1,0,0,20,H0,SMALL
47,A2,108510,B12,6,C1,D5,E1,F0,G0,0,0,65,H0,SMALL
25,A2,181528,B3,14,C0,D1,E0,F0,G1,0,0,43,H0,SMALL
52,A6,173754,B10,15,C1,D3,E1,F0,G0,15024,0,60,H0,LARGE
46,A2,169699,B1,9,C1,D6,E1,F0,G0,0,0,40,H0,SMALL
67,A2,126849,B12,6,C1,D7,E1,F3,G0,0,0,20,H0,SMALL
34,A2,204470,B3,14,C1,D1,E1,F0,G0,0,0,50,H0,LARGE
53,A0,116367,B5,10,C2,D0,E5,F0,G1,4650,0,40,H0,SMALL
22,A2,117363,B0,13,C0,D0,E0,F0,G1,0,0,35,H0,SMALL
39,A4,106297,B1,9,C2,D0,E3,F0,G0,0,0,42,H0,SMALL
54,A1,108933,B1,9,C1,D6,E1,F0,G0,0,0,35,H0,SMALL
24,A2,190143,B0,13,C1,D5,E1,F0,G0,0,0,40,H0,SMALL
37,A2,246677,B1,9,C4,D3,E4,F0,G1,0,0,38,H0,SMALL
38,A2,175360,B12,6,C0,D3,E0,F0,G0,0,2559,90,H0,LARGE
41,A4,210259,B3,14,C0,D3,E0,F1,G1,0,0,40,H0,SMALL
36,A2,166304,B1,9,C1,D7,E1,F0,G0,0,0,33,H0,SMALL
43,A2,303051,B7,11,C1,D1,E1,F0,G0,15024,0,40,H0,LARGE
39,A2,49308,B0,13,C2,D3,E0,F0,G0,0,0,40,H0,SMALL
26,A2,192262,B0,13,C0,D5,E3,F0,G0,0,0,45,H0,SMALL
49,A4,192349,B3,14,C0,D3,E0,F0,G1,4650,0,40,H0,SMALL
37,A1,48063,B0,13,C1,D3,E1,F0,G0,0,0,55,H0,LARGE
43,A2,170214,B5,10,C1,D1,E1,F0,G0,0,0,50,H0,LARGE
54,A3,51048,B1,9,C1,D3,E1,F0,G0,0,0,40,H0,LARGE
53,A6,246562,B11,3,C1,D5,E1,F0,G0,0,0,40,H5,LARGE
57,A4,215175,B3,14,C1,D3,E1,F0,G0,0,0,60,H0,SMALL
28,A2,114967,B0,13,C1,D3,E1,F0,G0,0,0,40,H0,LARGE
29,A2,464536,B0,13,C1,D4,E1,F0,G0,0,0,40,H0,SMALL
21,A2,451996,B1,9,C0,D5,E3,F0,G0,0,0,40,H0,SMALL
51,A2,138852,B1,9,C1,D6,E1,F0,G0,0,0,40,H0,SMALL
46,A0,353012,B1,9,C1,D7,E1,F0,G0,0,0,40,H0,SMALL
50,A6,321822,B10,15,C1,D3,E1,F0,G0,0,0,75,H0,LARGE
50,A1,324506,B1,9,C6,D1,E4,F2,G1,0,0,48,H6,SMALL
36,A2,162256,B1,9,C2,D1,E4,F0,G1,0,0,40,H0,SMALL
31,A4,356689,B0,13,C1,D3,E1,F0,G0,0,0,40,H0,SMALL
20,A2,260199,B1,9,C0,D0,E3,F0,G1,0,0,10,H0,SMALL
36,A2,103605,B1,9,C1,D2,E1,F0,G0,0,0,40,H0,SMALL
38,A2,316211,B1,9,C2,D6,E3,F0,G0,0,0,40,H0,SMALL
37,A2,308691,B0,13,C1,D6,E1,F0,G0,0,0,45,H0,LARGE
39,A2,194404,B3,14,C1,D3,E1,F0,G0,7688,0,40,H0,LARGE
18,A2,334427,B12,6,C0,D8,E3,F0,G0,0,0,36,H0,SMALL
33,A2,213226,B1,9,C2,D5,E0,F0,G0,0,0,50,H0,SMALL
35,A2,342824,B1,9,C0,D10,E0,F0,G1,1151,0,40,H0,SMALL
23,A2,33105,B5,10,C0,D2,E3,F3,G0,0,0,40,H0,SMALL
37,A2,147638,B0,13,C4,D4,E4,F2,G1,0,0,36,H13,SMALL
25,A2,315643,B1,9,C1,D4,E1,F0,G0,0,0,30,H0,SMALL
51,A3,106257,B6,12,C1,D10,E1,F1,G0,0,0,40,H0,SMALL
35,A2,342768,B1,9,C1,D6,E1,F0,G0,0,0,40,H0,SMALL
54,A2,108960,B2,7,C1,D9,E1,F0,G0,0,0,40,H0,SMALL
66,?,168071,B1,9,C1,?,E1,F0,G0,0,0,30,H0,SMALL
32,A2,136935,B1,9,C0,D4,E4,F1,G1,0,0,13,H0,SMALL
37,A1,188774,B0,13,C0,D12,E0,F0,G0,0,0,55,H0,LARGE
29,A2,280344,B0,13,C1,D5,E1,F0,G0,0,0,40,H0,LARGE
45,A2,202496,B0,13,C1,D2,E1,F0,G0,0,0,37,H0,SMALL
61,A6,134768,B5,10,C1,D5,E1,F0,G0,0,0,40,H0,SMALL
40,A2,175686,B5,10,C2,D0,E4,F0,G1,0,0,40,H0,SMALL
24,A2,194748,B1,9,C0,D7,E0,F0,G1,0,0,49,H0,SMALL
49,A2,61307,B8,4,C1,D9,E1,F4,G0,0,0,38,H0,SMALL
51,A1,165001,B3,14,C2,D1,E4,F0,G0,25236,0,50,H0,LARGE
34,A2,325658,B1,9,C1,D7,E1,F0,G0,0,0,40,H0,SMALL
28,?,201844,B1,9,C4,?,E4,F0,G1,0,0,40,H5,SMALL
20,A2,505980,B5,10,C0,D5,E3,F0,G0,0,0,40,H0,SMALL
30,A2,185336,B5,10,C2,D0,E4,F1,G1,0,0,37,H0,SMALL
49,A6,362795,B3,14,C2,D3,E4,F0,G0,99999,0,80,H5,LARGE
26,A2,126829,B5,10,C0,D5,E0,F0,G0,0,0,40,H0,SMALL
63,A2,264600,B12,6,C1,D0,E1,F0,G0,0,0,45,H0,SMALL
36,A2,82743,B6,12,C0,D7,E0,F0,G0,0,0,55,H12,SMALL
63,A1,125178,B0,13,C1,D3,E1,F0,G0,0,0,40,H0,LARGE
22,A2,128487,B1,9,C0,D0,E0,F0,G1,0,0,10,H0,SMALL
40,A2,321758,B1,9,C1,D5,E1,F0,G0,0,0,40,H0,LARGE
31,A2,128220,B8,4,C6,D0,E0,F0,G1,0,0,35,H0,SMALL
49,A2,176814,B5,10,C1,D6,E1,F0,G0,0,0,50,H10,SMALL
35,A2,188069,B3,14,C0,D3,E0,F0,G0,13550,0,55,?,LARGE
23,A0,156423,B0,13,C0,D3,E3,F0,G1,0,0,20,H0,SMALL
25,A2,169905,B7,11,C0,D5,E0,F0,G0,27828,0,40,H0,LARGE
34,?,157289,B1,9,C1,?,E1,F0,G0,0,0,40,H0,SMALL
28,A2,176972,B0,13,C1,D6,E1,F0,G0,0,0,45,H0,LARGE
44,A1,171424,B5,10,C2,D9,E0,F0,G0,0,2205,35,H0,SMALL
33,A2,91811,B1,9,C4,D7,E0,F0,G0,0,0,40,H0,SMALL
21,A2,203924,B5,10,C0,D0,E0,F0,G0,2597,0,45,H0,SMALL
55,A2,177484,B2,7,C1,D4,E1,F1,G0,0,1672,40,H0,SMALL
17,?,454614,B2,7,C0,?,E3,F0,G1,0,0,8,H0,SMALL
75,A1,242108,B1,9,C2,D5,E0,F0,G0,2346,0,15,H0,SMALL
61,A2,132972,B4,5,C0,D9,E4,F1,G1,0,0,40,H0,SMALL
53,A2,157947,B1,9,C2,D0,E0,F0,G1,0,0,40,H0,SMALL
26,A4,177482,B6,12,C1,D12,E1,F0,G0,0,0,45,H0,LARGE
48,A2,246891,B5,10,C6,D5,E4,F0,G0,0,0,50,H0,LARGE
28,A0,158834,B3,14,C1,D1,E1,F0,G0,0,0,50,H0,LARGE
30,?,203834,B0,13,C0,?,E0,F2,G1,0,0,50,H21,SMALL
29,A2,110442,B1,9,C1,D2,E1,F0,G0,0,0,45,H0,SMALL
25,A2,240676,B5,10,C2,D10,E3,F0,G1,0,0,40,H0,SMALL
37,A2,192939,B1,9,C1,D7,E1,F0,G0,0,0,40,H0,SMALL
43,A4,260696,B0,13,C2,D3,E4,F0,G1,0,0,55,H0,SMALL
40,A4,55363,B1,9,C1,D7,E1,F0,G0,0,0,40,H0,SMALL
34,A2,144949,B12,6,C1,D6,E1,F0,G0,0,0,45,H0,LARGE
55,A2,116878,B9,16,C1,D3,E1,F0,G0,15024,0,30,H0,LARGE
31,A4,357954,B6,12,C0,D10,E0,F0,G0,0,0,20,H0,SMALL
21,?,170038,B5,10,C0,?,E3,F0,G1,0,0,40,H0,SMALL
32,A1,190290,B1,9,C1,D8,E1,F0,G0,0,0,40,H14,SMALL
26,A0,203279,B10,15,C0,D3,E0,F2,G0,2463,0,50,H3,SMALL
26,A2,167761,B0,13,C1,D3,E1,F0,G0,0,0,50,H0,LARGE
44,A2,138845,B5,10,C1,D7,E1,F0,G0,0,0,40,H0,SMALL
49,A2,144844,B1,9,C1,D7,E1,F0,G0,0,0,52,H0,LARGE
21,?,161930,B1,9,C0,?,E3,F1,G1,0,1504,30,H0,SMALL
26,A2,55743,B1,9,C0,D0,E4,F1,G1,0,0,30,H0,SMALL
40,A1,117721,B1,9,C1,D8,E1,F0,G0,0,0,60,H0,SMALL
19,A1,116385,B2,7,C0,D0,E0,F0,G1,0,0,40,H0,SMALL
58,A2,301867,B1,9,C1,D8,E1,F0,G0,0,0,40,H0,SMALL
61,A2,238913,B7,11,C1,D10,E1,F0,G0,0,0,40,H0,LARGE
28,A1,123983,B5,10,C1,D5,E3,F2,G0,0,0,63,H6,SMALL
26,A2,165510,B0,13,C0,D8,E3,F0,G0,0,0,40,H0,SMALL
64,A2,183513,B1,9,C0,D0,E0,F0,G1,0,0,25,H0,SMALL
42,A6,119281,B0,13,C1,D1,E1,F0,G0,0,0,60,H0,LARGE
41,A2,152629,B5,10,C1,D10,E1,F0,G0,0,0,40,H0,LARGE
45,A2,110171,B1,9,C0,D2,E0,F0,G0,0,0,40,H0,SMALL
39,A2,211440,B0,13,C1,D5,E1,F0,G0,0,0,50,H0,LARGE
41,A4,359259,B1,9,C1,D4,E1,F0,G0,0,0,40,H0,SMALL
51,A2,125796,B2,7,C4,D4,E0,F1,G1,0,0,40,H2,SMALL
34,A2,39609,B7,11,C2,D0,E4,F0,G1,0,0,40,H0,SMALL
33,A2,111567,B3,14,C1,D1,E1,F0,G0,0,1902,45,H11,LARGE
23,A2,44064,B5,10,C4,D4,E0,F0,G0,0,2559,40,H0,LARGE
35,A1,120066,B5,10,C1,D6,E1,F3,G0,0,0,60,H0,SMALL
41,A2,132633,B2,7,C2,D14,E4,F0,G1,0,0,25,H27,SMALL
39,A2,192702,B3,14,C0,D6,E0,F0,G1,0,0,50,H0,SMALL
41,A2,166813,B5,10,C1,D5,E1,F0,G0,0,0,55,H0,SMALL
33,A6,40444,B5,10,C1,D1,E1,F0,G0,0,0,40,H0,SMALL
22,A2,290504,B1,9,C0,D4,E5,F0,G0,0,0,40,H0,SMALL
25,A2,178505,B5,10,C0,D1,E5,F0,G1,0,1504,45,H0,SMALL
25,A2,175370,B5,10,C2,D9,E3,F0,G1,0,0,40,H0,SMALL
77,A1,72931,B8,4,C3,D0,E0,F0,G0,0,0,20,H14,LARGE
33,?,234542,B7,11,C0,?,E3,F0,G1,0,0,40,H0,SMALL
66,A2,284021,B1,9,C6,D5,E0,F0,G1,0,0,40,H0,SMALL
19,A2,277974,B5,10,C0,D5,E3,F0,G0,0,0,35,H0,SMALL
44,A2,111275,B1,9,C0,D4,E4,F1,G1,0,0,38,H0,SMALL
45,A6,191776,B3,14,C2,D5,E4,F0,G1,25236,0,42,H0,LARGE
28,A2,125527,B5,10,C0,D5,E0,F0,G0,0,0,50,H0,SMALL
19,A2,38294,B1,9,C0,D2,E5,F0,G0,2597,0,40,H0,SMALL
43,A2,313022,B1,9,C1,D9,E1,F1,G0,4386,0,40,H0,LARGE
39,A2,179668,B0,13,C1,D10,E1,F0,G0,15024,0,40,H0,LARGE
33,A2,198660,B0,13,C1,D5,E1,F0,G0,0,0,50,H0,SMALL
44,A2,216116,B1,9,C3,D4,E0,F1,G1,0,0,40,H2,SMALL
62,A2,200922,B8,4,C6,D9,E0,F0,G1,0,0,40,H0,SMALL
40,A2,153372,B5,10,C1,D5,E1,F0,G0,0,0,50,H0,LARGE
41,A2,406603,B1,9,C0,D4,E0,F0,G0,0,0,6,H12,SMALL
23,A4,248344,B5,10,C0,D4,E0,F1,G0,0,0,30,H0,SMALL
48,A2,240629,B1,9,C1,D6,E1,F0,G0,0,0,40,H14,LARGE
38,A2,314310,B3,14,C1,D3,E1,F0,G0,0,0,45,H0,SMALL
37,A2,259785,B3,14,C1,D1,E1,F0,G0,0,0,50,H0,LARGE
45,A2,127111,B3,14,C1,D3,E1,F0,G0,0,0,55,H0,LARGE
29,A2,178272,B1,9,C1,D12,E1,F0,G0,0,0,40,H0,SMALL
66,A4,75134,B1,9,C6,D0,E4,F0,G1,0,0,25,H0,SMALL
19,A2,195985,B1,9,C0,D4,E0,F0,G1,0,0,50,H0,SMALL
23,A2,221955,B4,5,C0,D2,E5,F0,G0,0,0,39,H5,SMALL
34,A2,177675,B0,13,C1,D10,E1,F0,G0,0,0,40,H0,LARGE
39,A2,182828,B3,14,C0,D1,E0,F0,G1,0,0,45,H0,SMALL
33,A1,270889,B1,9,C0,D7,E0,F0,G0,0,0,60,H0,SMALL
43,A2,183096,B5,10,C4,D5,E4,F0,G1,0,0,10,H0,SMALL
27,A2,336951,B1,9,C1,D7,E1,F0,G0,0,0,99,H0,SMALL
33,A0,295589,B5,10,C4,D0,E3,F1,G0,0,0,35,H0,SMALL
26,A2,289980,B11,3,C1,D8,E1,F0,G0,0,0,30,H5,SMALL
56,A6,70720,B3,14,C2,D1,E0,F0,G0,27828,0,60,H0,LARGE
46,A2,163352,B1,9,C1,D5,E1,F0,G0,0,0,36,H0,SMALL
38,A2,190776,B6,12,C2,D6,E4,F0,G1,0,0,40,H0,SMALL
90,A2,313986,B2,7,C1,D6,E1,F0,G0,0,0,40,H0,SMALL
72,A6,473748,B5,10,C1,D1,E1,F0,G0,0,0,25,H0,LARGE
20,A2,163003,B1,9,C0,D0,E4,F2,G1,0,0,15,H0,SMALL
29,A2,183061,B1,9,C1,D6,E1,F3,G0,0,0,48,H0,SMALL
49,A2,123584,B2,7,C1,D7,E1,F0,G0,0,0,75,H0,SMALL
23,A2,120910,B1,9,C0,D4,E4,F0,G1,0,0,35,H0,SMALL
20,A2,227554,B5,10,C3,D5,E3,F1,G1,0,0,18,H0,SMALL
57,A2,182677,B0,13,C1,D1,E1,F2,G0,4508,0,40,H6,SMALL
46,A2,214955,B6,12,C2,D3,E4,F0,G1,0,0,40,H0,SMALL
33,A2,209768,B0,13,C1,D3,E1,F0,G0,0,0,40,H0,LARGE
24,A2,258120,B0,13,C0,D5,E0,F0,G0,0,0,55,H2,SMALL
49,A2,110015,B7,11,C1,D6,E1,F0,G0,0,0,45,H35,SMALL
54,A2,152652,B1,9,C1,D7,E1,F0,G0,0,0,65,H0,SMALL
46,A3,43206,B9,16,C0,D3,E0,F0,G1,0,1564,50,H0,LARGE
31,A1,114639,B7,11,C1,D6,E1,F0,G0,0,0,50,H0,SMALL
43,A6,221172,B10,15,C1,D3,E1,F0,G0,0,1977,40,H0,LARGE
18,?,128538,B5,10,C0,?,E3,F0,G1,0,0,6,H0,SMALL
19,A2,131615,B1,9,C0,D9,E3,F0,G0,0,0,40,H0,SMALL
46,A2,353824,B6,12,C0,D0,E0,F0,G0,0,0,40,H0,SMALL
43,A2,178417,B0,13,C2,D3,E0,F0,G0,0,0,40,H0,SMALL
58,A2,178644,B1,9,C6,D6,E4,F0,G0,0,0,40,H0,SMALL
43,A1,271665,B1,9,C1,D5,E1,F0,G0,0,0,45,H0,SMALL
37,?,223732,B5,10,C4,?,E4,F0,G0,0,0,40,H0,SMALL
21,A3,169003,B15,8,C0,D0,E3,F1,G0,0,0,25,H0,SMALL
52,A0,338816,B3,14,C0,D0,E0,F0,G0,0,0,70,H0,LARGE
34,A2,506858,B7,11,C1,D6,E1,F0,G0,0,0,32,H0,LARGE
28,A2,265628,B7,11,C0,D2,E3,F0,G1,0,0,40,H0,SMALL
34,A2,173495,B1,9,C2,D7,E0,F0,G0,0,0,40,H0,SMALL
29,A2,177413,B1,9,C1,D9,E1,F0,G0,0,0,40,H0,LARGE
39,A2,31670,B1,9,C1,D8,E1,F0,G0,0,0,65,H0,SMALL
49,A2,154451,B2,7,C2,D9,E4,F1,G1,0,0,35,H0,SMALL
35,A2,265535,B5,10,C1,D6,E1,F1,G0,0,0,50,H2,LARGE
31,A2,118941,B5,10,C2,D4,E3,F0,G1,0,0,20,H0,SMALL
18,A2,214617,B5,10,C0,D2,E3,F0,G0,0,0,30,H0,SMALL
47,A4,265097,B1,9,C1,D4,E1,F0,G0,4386,0,40,H0,LARGE
46,A2,276087,B1,9,C1,D5,E1,F0,G0,5013,0,50,H0,SMALL
43,A2,124692,B0,13,C1,D5,E1,F0,G0,0,0,40,H0,LARGE
51,A3,306784,B1,9,C1,D6,E1,F0,G0,4386,0,40,H0,LARGE
21,A2,434102,B5,10,C0,D0,E0,F0,G1,0,0,40,H0,SMALL
18,?,387641,B5,10,C0,?,E3,F0,G0,0,0,40,H0,SMALL
31,A0,181824,B0,13,C1,D3,E2,F0,G1,0,1902,35,H0,LARGE
39,A4,177907,B1,9,C1,D12,E1,F0,G0,0,1887,40,H0,LARGE
58,A2,87329,B2,7,C1,D0,E1,F0,G0,0,0,48,H0,SMALL
36,A2,263130,B3,14,C0,D3,E0,F0,G1,0,0,40,H0,SMALL
38,A2,262882,B1,9,C1,D9,E2,F0,G1,0,0,40,H0,SMALL
